Loss Label_108_10.tif,0.13
Loss Label_30_70.tif,0.01
Loss Label_76_25.tif,0.08
Loss Label_33_132.tif,0.11
Loss Label_64_150.tif,0.01
Loss Label_90_151.tif,0
Loss Label_61_8.tif,0.3
Loss Label_116_128.tif,0.01
Loss Label_140_68.tif,0.21
Loss Label_11_1.tif,0.16
Loss Label_2_114.tif,0
Loss Label_147_61.tif,0.11
Loss Label_39_54.tif,0.17
Loss Label_101_34.tif,0.41
Loss Label_130_116.tif,0.01
Loss Label_37_79.tif,0.08
Loss Label_23_126.tif,0.16
Loss Label_65_59.tif,0.37
Loss Label_115_41.tif,0.34
Loss Label_44_97.tif,0.08
Loss Label_24_8.tif,0.03
Loss Label_74_144.tif,0.29
Loss Label_80_145.tif,0.04
Loss Label_9_73.tif,0.1
Loss Label_37_2.tif,0.26
Loss Label_23_132.tif,0.01
Loss Label_23_18.tif,0.25
Loss Label_106_128.tif,0
Loss Label_44_83.tif,0.05
Loss Label_115_55.tif,0.09
Loss Label_74_150.tif,0.03
Loss Label_80_151.tif,0.02
Loss Label_9_67.tif,0.09
Loss Label_2_100.tif,0.22
Loss Label_101_20.tif,0
Loss Label_130_102.tif,0.08
Loss Label_39_40.tif,0.01
Loss Label_147_75.tif,0.01
Loss Label_71_38.tif,0.43
Loss Label_149_58.tif,0.02
Loss Label_15_118.tif,0.01
Loss Label_76_31.tif,0.2
Loss Label_30_64.tif,0.02
Loss Label_72_2.tif,0.21
Loss Label_33_126.tif,0
Loss Label_64_144.tif,0.01
Loss Label_90_145.tif,0.09
Loss Label_106_29.tif,0
Loss Label_120_116.tif,0.01
Loss Label_0_43.tif,0.47
Loss Label_133_92.tif,0.01
Loss Label_24_11.tif,0.3
Loss Label_62_44.tif,0.06
Loss Label_72_129.tif,0.34
Loss Label_86_128.tif,0.16
Loss Label_133_79.tif,0.06
Loss Label_100_151.tif,0.02
Loss Label_43_61.tif,0.01
Loss Label_57_14.tif,0.17
Loss Label_140_97.tif,0.02
Loss Label_11_41.tif,0
Loss Label_129_21.tif,0.34
Loss Label_59_39.tif,0.06
Loss Label_44_103.tif,0.15
Loss Label_59_120.tif,0.02
Loss Label_18_65.tif,0
Loss Label_37_86.tif,0.37
Loss Label_110_145.tif,0
Loss Label_16_48.tif,0.49
Loss Label_147_127.tif,0
Loss Label_127_0.tif,0.63
Loss Label_93_56.tif,0.03
Loss Label_44_68.tif,0.12
Loss Label_112_9.tif,0.22
Loss Label_87_23.tif,0.54
Loss Label_49_134.tif,0.06
Loss Label_54_117.tif,0.11
Loss Label_134_70.tif,0.01
Loss Label_87_37.tif,0.59
Loss Label_9_98.tif,0.07
Loss Label_54_103.tif,0.33
Loss Label_49_120.tif,0.02
Loss Label_134_64.tif,0.05
Loss Label_101_3.tif,0
Loss Label_110_151.tif,0.01
Loss Label_37_92.tif,0.22
Loss Label_18_71.tif,0
Loss Label_120_11.tif,0.01
Loss Label_62_129.tif,0.05
Loss Label_96_128.tif,0.31
Loss Label_147_133.tif,0
Loss Label_93_42.tif,0.28
Loss Label_129_35.tif,0.19
Loss Label_11_55.tif,0.05
Loss Label_140_83.tif,0.09
Loss Label_127_18.tif,0.06
Loss Label_144_3.tif,0.25
Loss Label_59_134.tif,0.03
Loss Label_44_117.tif,0.13
Loss Label_100_145.tif,0.04
Loss Label_43_75.tif,0.09
Loss Label_57_28.tif,0.46
Loss Label_94_63.tif,0
Loss Label_136_147.tif,0.01
Loss Label_127_30.tif,0.08
Loss Label_4_145.tif,0.57
Loss Label_72_115.tif,0.01
Loss Label_86_114.tif,0.05
Loss Label_0_94.tif,0.11
Loss Label_133_45.tif,0.14
Loss Label_62_93.tif,0.2
Loss Label_80_16.tif,0.39
Loss Label_49_4.tif,0.14
Loss Label_38_154.tif,0.01
Loss Label_44_54.tif,0.16
Loss Label_115_82.tif,0
Loss Label_49_108.tif,0.24
Loss Label_89_32.tif,0.55
Loss Label_126_153.tif,0.03
Loss Label_120_39.tif,0.13
Loss Label_18_59.tif,0.01
Loss Label_62_101.tif,0.2
Loss Label_96_100.tif,0.1
Loss Label_28_140.tif,0.07
Loss Label_16_74.tif,0.02
Loss Label_39_97.tif,0.03
Loss Label_50_21.tif,0.13
Loss Label_62_115.tif,0.1
Loss Label_96_114.tif,0
Loss Label_28_154.tif,0
Loss Label_50_35.tif,0.57
Loss Label_39_83.tif,0.14
Loss Label_16_60.tif,0.1
Loss Label_115_96.tif,0.12
Loss Label_44_40.tif,0.05
Loss Label_7_89.tif,0.04
Loss Label_134_58.tif,0.11
Loss Label_126_147.tif,0.01
Loss Label_89_26.tif,0.23
Loss Label_72_101.tif,0.03
Loss Label_86_100.tif,0.02
Loss Label_0_80.tif,0.22
Loss Label_62_87.tif,0.05
Loss Label_133_51.tif,0
Loss Label_43_49.tif,0.02
Loss Label_38_140.tif,0.02
Loss Label_13_149.tif,0.17
Loss Label_11_69.tif,0.07
Loss Label_94_77.tif,0.02
Loss Label_6_1.tif,0.28
Loss Label_127_24.tif,0.65
Loss Label_59_11.tif,0.06
Loss Label_136_153.tif,0.01
Loss Label_59_108.tif,0.19
Loss Label_4_151.tif,0.02
Loss Label_126_146.tif,0.05
Loss Label_89_27.tif,0.11
Loss Label_134_59.tif,0
Loss Label_7_88.tif,0.02
Loss Label_115_97.tif,0.08
Loss Label_44_41.tif,0.14
Loss Label_50_34.tif,0.64
Loss Label_16_61.tif,0.25
Loss Label_39_82.tif,0.13
Loss Label_28_155.tif,0
Loss Label_62_114.tif,0.04
Loss Label_96_115.tif,0.11
Loss Label_59_109.tif,0.45
Loss Label_4_150.tif,0.09
Loss Label_127_25.tif,0.32
Loss Label_136_152.tif,0.02
Loss Label_59_10.tif,0.6
Loss Label_6_0.tif,0.32
Loss Label_94_76.tif,0.01
Loss Label_11_68.tif,0.02
Loss Label_13_148.tif,0.03
Loss Label_38_141.tif,0.1
Loss Label_43_48.tif,0.08
Loss Label_62_86.tif,0.06
Loss Label_133_50.tif,0
Loss Label_0_81.tif,0.09
Loss Label_72_100.tif,0.24
Loss Label_86_101.tif,0.04
Loss Label_38_155.tif,0.01
Loss Label_49_5.tif,0.25
Loss Label_80_17.tif,0.2
Loss Label_133_44.tif,0.13
Loss Label_62_92.tif,0.12
Loss Label_0_95.tif,0.12
Loss Label_72_114.tif,0.06
Loss Label_86_115.tif,0.03
Loss Label_4_144.tif,0.83
Loss Label_136_146.tif,0
Loss Label_127_31.tif,0.04
Loss Label_94_62.tif,0
Loss Label_57_29.tif,0.21
Loss Label_39_96.tif,0.03
Loss Label_16_75.tif,0.17
Loss Label_50_20.tif,0.13
Loss Label_28_141.tif,0.21
Loss Label_62_100.tif,0.13
Loss Label_96_101.tif,0.03
Loss Label_18_58.tif,0
Loss Label_120_38.tif,0.42
Loss Label_89_33.tif,0.67
Loss Label_126_152.tif,0.01
Loss Label_49_109.tif,0.39
Loss Label_44_55.tif,0.06
Loss Label_115_83.tif,0
Loss Label_93_43.tif,0.56
Loss Label_147_132.tif,0
Loss Label_62_128.tif,0.02
Loss Label_96_129.tif,0.1
Loss Label_110_150.tif,0
Loss Label_120_10.tif,0.04
Loss Label_18_70.tif,0
Loss Label_37_93.tif,0.29
Loss Label_101_2.tif,0.27
Loss Label_134_65.tif,0.03
Loss Label_54_102.tif,0.2
Loss Label_49_121.tif,0.04
Loss Label_9_99.tif,0.07
Loss Label_87_36.tif,0.39
Loss Label_43_74.tif,0.11
Loss Label_100_144.tif,0.15
Loss Label_59_135.tif,0.02
Loss Label_44_116.tif,0.49
Loss Label_144_2.tif,0.34
Loss Label_127_19.tif,0.05
Loss Label_11_54.tif,0.01
Loss Label_129_34.tif,0.21
Loss Label_140_82.tif,0.1
Loss Label_44_102.tif,0.09
Loss Label_59_121.tif,0.01
Loss Label_59_38.tif,0.02
Loss Label_140_96.tif,0.02
Loss Label_57_15.tif,0.09
Loss Label_129_20.tif,0.18
Loss Label_11_40.tif,0
Loss Label_43_60.tif,0.03
Loss Label_100_150.tif,0
Loss Label_133_78.tif,0.02
Loss Label_72_128.tif,0.23
Loss Label_86_129.tif,0.04
Loss Label_134_71.tif,0.01
Loss Label_49_135.tif,0.18
Loss Label_54_116.tif,0.16
Loss Label_112_8.tif,0.05
Loss Label_87_22.tif,0.45
Loss Label_44_69.tif,0.09
Loss Label_93_57.tif,0.19
Loss Label_147_126.tif,0
Loss Label_16_49.tif,0.24
Loss Label_127_1.tif,0.43
Loss Label_37_87.tif,0.35
Loss Label_18_64.tif,0
Loss Label_110_144.tif,0.06
Loss Label_15_119.tif,0
Loss Label_149_59.tif,0.04
Loss Label_71_39.tif,0.31
Loss Label_39_41.tif,0
Loss Label_130_103.tif,0.1
Loss Label_101_21.tif,0.22
Loss Label_147_74.tif,0.01
Loss Label_2_101.tif,0.1
Loss Label_9_66.tif,0.15
Loss Label_74_151.tif,0.04
Loss Label_80_150.tif,0.07
Loss Label_44_82.tif,0.03
Loss Label_115_54.tif,0.09
Loss Label_106_129.tif,0.02
Loss Label_23_19.tif,0.13
Loss Label_23_133.tif,0.06
Loss Label_37_3.tif,0.45
Loss Label_24_10.tif,0.31
Loss Label_133_93.tif,0.01
Loss Label_62_45.tif,0.03
Loss Label_0_42.tif,0.2
Loss Label_120_117.tif,0.01
Loss Label_106_28.tif,0
Loss Label_64_145.tif,0
Loss Label_90_144.tif,0.03
Loss Label_33_127.tif,0
Loss Label_72_3.tif,0.12
Loss Label_76_30.tif,0.27
Loss Label_30_65.tif,0
Loss Label_116_129.tif,0.27
Loss Label_140_69.tif,0.1
Loss Label_61_9.tif,0.23
Loss Label_64_151.tif,0.09
Loss Label_90_150.tif,0.16
Loss Label_33_133.tif,0.17
Loss Label_30_71.tif,0.01
Loss Label_108_11.tif,0.39
Loss Label_76_24.tif,0.11
Loss Label_62_51.tif,0.04
Loss Label_133_87.tif,0.06
Loss Label_0_56.tif,0.26
Loss Label_54_0.tif,0.43
Loss Label_120_103.tif,0.03
Loss Label_112_49.tif,0.1
Loss Label_9_72.tif,0.09
Loss Label_24_9.tif,0.24
Loss Label_74_145.tif,0.21
Loss Label_80_144.tif,0.03
Loss Label_115_40.tif,0.08
Loss Label_44_96.tif,0.16
Loss Label_65_58.tif,0.1
Loss Label_23_127.tif,0.05
Loss Label_37_78.tif,0.25
Loss Label_147_60.tif,0.2
Loss Label_130_117.tif,0.02
Loss Label_101_35.tif,0.75
Loss Label_39_55.tif,0.01
Loss Label_2_115.tif,0.01
Loss Label_11_0.tif,0.16
Loss Label_106_115.tif,0.02
Loss Label_115_68.tif,0.08
Loss Label_65_70.tif,0.01
Loss Label_23_25.tif,0.16
Loss Label_7_77.tif,0.09
Loss Label_15_125.tif,0
Loss Label_37_50.tif,0.11
Loss Label_149_65.tif,0
Loss Label_93_80.tif,0.02
Loss Label_147_48.tif,0.06
Loss Label_42_147.tif,0.06
Loss Label_78_21.tif,0.45
Loss Label_140_41.tif,0.02
Loss Label_11_97.tif,0.05
Loss Label_116_101.tif,0.05
Loss Label_106_14.tif,0
Loss Label_94_89.tif,0.1
Loss Label_108_39.tif,0.09
Loss Label_30_59.tif,0.04
Loss Label_62_79.tif,0.06
Loss Label_18_112.tif,0.04
Loss Label_52_153.tif,0.02
Loss Label_112_61.tif,0.12
Loss Label_24_38.tif,0.04
Loss Label_18_106.tif,0.07
Loss Label_52_147.tif,0.03
Loss Label_112_75.tif,0.19
Loss Label_116_115.tif,0.03
Loss Label_11_83.tif,0.11
Loss Label_140_55.tif,0.05
Loss Label_78_35.tif,0.41
Loss Label_92_6.tif,0.21
Loss Label_76_18.tif,0.07
Loss Label_15_131.tif,0.72
Loss Label_71_11.tif,0.03
Loss Label_149_71.tif,0.03
Loss Label_37_44.tif,0.12
Loss Label_93_94.tif,0.01
Loss Label_39_69.tif,0.18
Loss Label_2_129.tif,0.12
Loss Label_42_153.tif,0
Loss Label_106_101.tif,0.17
Loss Label_23_31.tif,0.23
Loss Label_65_64.tif,0.33
Loss Label_7_63.tif,0.04
Loss Label_72_97.tif,0
Loss Label_123_41.tif,0.28
Loss Label_73_111.tif,0.13
Loss Label_87_110.tif,0.05
Loss Label_39_150.tif,0.05
Loss Label_53_59.tif,0.03
Loss Label_90_12.tif,0.12
Loss Label_139_19.tif,0.03
Loss Label_84_67.tif,0.03
Loss Label_4_2.tif,0.01
Loss Label_58_118.tif,0.04
Loss Label_5_141.tif,0.71
Loss Label_137_34.tif,0.2
Loss Label_137_143.tif,0.01
Loss Label_63_105.tif,0.16
Loss Label_97_104.tif,0.14
Loss Label_40_25.tif,0.24
Loss Label_29_93.tif,0.1
Loss Label_29_144.tif,0.08
Loss Label_105_86.tif,0.04
Loss Label_54_50.tif,0.2
Loss Label_124_48.tif,0.1
Loss Label_99_36.tif,0
Loss Label_28_4.tif,0.65
Loss Label_54_44.tif,0.39
Loss Label_12_11.tif,0.34
Loss Label_105_92.tif,0.06
Loss Label_99_22.tif,0
Loss Label_127_143.tif,0.05
Loss Label_48_118.tif,0.23
Loss Label_63_111.tif,0.1
Loss Label_97_110.tif,0.12
Loss Label_130_29.tif,0.35
Loss Label_29_87.tif,0.05
Loss Label_40_31.tif,0.06
Loss Label_29_150.tif,0
Loss Label_47_38.tif,0.01
Loss Label_84_73.tif,0.07
Loss Label_5_155.tif,0.54
Loss Label_49_15.tif,0.16
Loss Label_137_20.tif,0.01
Loss Label_123_55.tif,0.02
Loss Label_72_83.tif,0.07
Loss Label_73_105.tif,0.13
Loss Label_87_104.tif,0.01
Loss Label_39_144.tif,0.08
Loss Label_15_18.tif,0.29
Loss Label_139_25.tif,0.06
Loss Label_47_10.tif,0.12
Loss Label_150_93.tif,0.1
Loss Label_58_124.tif,0.11
Loss Label_45_107.tif,0.23
Loss Label_146_0.tif,0.47
Loss Label_101_155.tif,0.03
Loss Label_53_65.tif,0.01
Loss Label_15_30.tif,0
Loss Label_12_39.tif,0
Loss Label_97_27.tif,0.02
Loss Label_124_74.tif,0.03
Loss Label_55_113.tif,0.11
Loss Label_48_130.tif,0
Loss Label_103_0.tif,0.01
Loss Label_136_9.tif,0.04
Loss Label_63_139.tif,0.02
Loss Label_97_138.tif,0.03
Loss Label_111_141.tif,0.07
Loss Label_27_82.tif,0.05
Loss Label_40_19.tif,0.05
Loss Label_146_123.tif,0
Loss Label_83_52.tif,0.51
Loss Label_27_96.tif,0.25
Loss Label_130_15.tif,0.08
Loss Label_111_155.tif,0.27
Loss Label_146_137.tif,0
Loss Label_83_46.tif,0.06
Loss Label_125_3.tif,0.36
Loss Label_54_78.tif,0.04
Loss Label_97_33.tif,0.1
Loss Label_124_60.tif,0.01
Loss Label_48_124.tif,0.06
Loss Label_55_107.tif,0.19
Loss Label_123_69.tif,0.06
Loss Label_101_141.tif,0.11
Loss Label_73_139.tif,0.01
Loss Label_87_138.tif,0.01
Loss Label_15_24.tif,0.26
Loss Label_53_71.tif,0.04
Loss Label_150_87.tif,0.12
Loss Label_139_31.tif,0.02
Loss Label_45_113.tif,0.38
Loss Label_58_130.tif,0.03
Loss Label_49_29.tif,0.79
Loss Label_32_136.tif,0.1
Loss Label_4_26.tif,0
Loss Label_70_1.tif,0.26
Loss Label_66_21.tif,0.54
Loss Label_118_14.tif,0.42
Loss Label_20_74.tif,0
Loss Label_116_39.tif,0.23
Loss Label_65_154.tif,0.14
Loss Label_91_155.tif,0
Loss Label_144_19.tif,0.11
Loss Label_121_106.tif,0.05
Loss Label_45_8.tif,0.18
Loss Label_123_82.tif,0
Loss Label_72_54.tif,0.21
Loss Label_35_1.tif,0.08
Loss Label_22_122.tif,0
Loss Label_75_140.tif,0.14
Loss Label_81_141.tif,0.05
Loss Label_107_138.tif,0.04
Loss Label_143_10.tif,0.05
Loss Label_54_93.tif,0.09
Loss Label_105_45.tif,0.06
Loss Label_29_50.tif,0.02
Loss Label_111_30.tif,0.11
Loss Label_131_112.tif,0.02
Loss Label_3_110.tif,0
Loss Label_14_108.tif,0.01
Loss Label_61_28.tif,0.27
Loss Label_13_2.tif,0.69
Loss Label_111_24.tif,0.02
Loss Label_131_106.tif,0.01
Loss Label_29_44.tif,0.24
Loss Label_3_104.tif,0.18
Loss Label_27_69.tif,0.02
Loss Label_75_49.tif,0.31
Loss Label_22_136.tif,0.01
Loss Label_75_154.tif,0.02
Loss Label_81_155.tif,0.04
Loss Label_105_51.tif,0.52
Loss Label_54_87.tif,0.06
Loss Label_102_58.tif,0.02
Loss Label_121_112.tif,0.01
Loss Label_56_2.tif,0.11
Loss Label_72_40.tif,0.17
Loss Label_123_96.tif,0.17
Loss Label_34_15.tif,0.14
Loss Label_4_32.tif,0.1
Loss Label_32_122.tif,0
Loss Label_20_60.tif,0.08
Loss Label_66_35.tif,0.21
Loss Label_117_138.tif,0.02
Loss Label_150_78.tif,0.04
Loss Label_68_18.tif,0.58
Loss Label_65_140.tif,0.01
Loss Label_91_141.tif,0.11
Loss Label_53_142.tif,0.11
Loss Label_102_70.tif,0.01
Loss Label_144_25.tif,0.03
Loss Label_72_68.tif,0
Loss Label_19_103.tif,0
Loss Label_118_28.tif,0.41
Loss Label_20_48.tif,0.06
Loss Label_84_98.tif,0.05
Loss Label_68_30.tif,0.1
Loss Label_150_50.tif,0.09
Loss Label_117_110.tif,0.03
Loss Label_83_91.tif,0.06
Loss Label_43_156.tif,0.04
Loss Label_3_13.tif,0
Loss Label_14_134.tif,0.44
Loss Label_27_41.tif,0.24
Loss Label_61_14.tif,0.28
Loss Label_75_61.tif,0.05
Loss Label_33_34.tif,0.33
Loss Label_105_79.tif,0.08
Loss Label_107_104.tif,0
Loss Label_33_20.tif,0.21
Loss Label_75_75.tif,0.06
Loss Label_143_38.tif,0
Loss Label_107_110.tif,0.01
Loss Label_138_6.tif,0.61
Loss Label_111_18.tif,0.34
Loss Label_29_78.tif,0.01
Loss Label_83_85.tif,0.02
Loss Label_3_138.tif,0.98
Loss Label_43_142.tif,0.02
Loss Label_14_120.tif,0.08
Loss Label_27_55.tif,0.05
Loss Label_90_4.tif,0.48
Loss Label_117_104.tif,0.02
Loss Label_116_11.tif,0.28
Loss Label_150_44.tif,0.05
Loss Label_68_24.tif,0.54
Loss Label_53_156.tif,0.04
Loss Label_144_31.tif,0
Loss Label_102_64.tif,0.04
Loss Label_34_29.tif,0.13
Loss Label_19_117.tif,0.05
Loss Label_132_38.tif,0.16
Loss Label_42_20.tif,0.19
Loss Label_31_142.tif,0.08
Loss Label_56_55.tif,0.02
Loss Label_128_60.tif,0.1
Loss Label_107_83.tif,0.15
Loss Label_58_78.tif,0.03
Loss Label_66_120.tif,0
Loss Label_92_121.tif,0.1
Loss Label_19_24.tif,0.14
Loss Label_121_44.tif,0.33
Loss Label_70_92.tif,0.13
Loss Label_78_8.tif,0.13
Loss Label_92_17.tif,0.35
Loss Label_86_62.tif,0.16
Loss Label_45_29.tif,0.18
Loss Label_21_156.tif,0.62
Loss Label_76_134.tif,0.04
Loss Label_82_135.tif,0.05
Loss Label_135_31.tif,0.27
Loss Label_86_76.tif,0.01
Loss Label_21_142.tif,0
Loss Label_76_120.tif,0.11
Loss Label_82_121.tif,0.06
Loss Label_135_25.tif,0.19
Loss Label_70_86.tif,0
Loss Label_121_50.tif,0.1
Loss Label_19_30.tif,0.13
Loss Label_2_4.tif,0
Loss Label_51_48.tif,0.14
Loss Label_31_156.tif,0
Loss Label_10_14.tif,0
Loss Label_107_97.tif,0.09
Loss Label_128_74.tif,0.24
Loss Label_56_41.tif,0.28
Loss Label_126_59.tif,0.01
Loss Label_66_134.tif,0.11
Loss Label_92_135.tif,0.3
Loss Label_42_34.tif,0.37
Loss Label_95_22.tif,0.43
Loss Label_143_106.tif,0.05
Loss Label_56_69.tif,0.03
Loss Label_58_44.tif,0.05
Loss Label_109_147.tif,0
Loss Label_126_71.tif,0.03
Loss Label_109_92.tif,0.15
Loss Label_123_5.tif,0.64
Loss Label_50_136.tif,0.01
Loss Label_25_87.tif,0.06
Loss Label_81_57.tif,0.22
Loss Label_45_15.tif,0.19
Loss Label_76_108.tif,0.03
Loss Label_82_109.tif,0.01
Loss Label_88_73.tif,0.06
Loss Label_119_153.tif,0.11
Loss Label_19_18.tif,0.13
Loss Label_121_78.tif,0.02
Loss Label_40_122.tif,0.08
Loss Label_17_140.tif,0
Loss Label_17_35.tif,0.03
Loss Label_51_60.tif,0.43
Loss Label_40_136.tif,0.14
Loss Label_17_154.tif,0.27
Loss Label_140_6.tif,0.19
Loss Label_51_74.tif,0.11
Loss Label_17_21.tif,0.15
Loss Label_119_147.tif,0.22
Loss Label_88_67.tif,0.05
Loss Label_135_19.tif,0.02
Loss Label_50_122.tif,0.08
Loss Label_25_93.tif,0.1
Loss Label_132_10.tif,0.14
Loss Label_81_43.tif,0.31
Loss Label_105_6.tif,0.05
Loss Label_95_36.tif,0
Loss Label_10_28.tif,0.14
Loss Label_128_48.tif,0.18
Loss Label_143_112.tif,0.03
Loss Label_109_86.tif,0
Loss Label_126_65.tif,0.03
Loss Label_109_153.tif,0.09
Loss Label_58_50.tif,0.25
Loss Label_66_108.tif,0.44
Loss Label_92_109.tif,0.01
Loss Label_15_4.tif,0.25
Loss Label_77_58.tif,0.27
Loss Label_6_135.tif,0
Loss Label_107_40.tif,0.57
Loss Label_129_114.tif,0.01
Loss Label_141_15.tif,0.01
Loss Label_134_137.tif,0.05
Loss Label_79_75.tif,0.11
Loss Label_56_96.tif,0.1
Loss Label_113_35.tif,0.24
Loss Label_99_147.tif,0.01
Loss Label_27_107.tif,0.01
Loss Label_25_78.tif,0.21
Loss Label_6_23.tif,0.02
Loss Label_22_71.tif,0.02
Loss Label_64_24.tif,0.5
Loss Label_50_4.tif,0.21
Loss Label_124_123.tif,0
Loss Label_139_100.tif,0.02
Loss Label_89_153.tif,0.17
Loss Label_112_109.tif,0.03
Loss Label_100_49.tif,0.38
Loss Label_38_29.tif,0.02
Loss Label_70_51.tif,0.27
Loss Label_148_31.tif,0
Loss Label_121_87.tif,0.03
Loss Label_37_113.tif,0
Loss Label_89_147.tif,0.06
Loss Label_76_7.tif,0.23
Loss Label_121_93.tif,0.02
Loss Label_36_10.tif,0.42
Loss Label_148_25.tif,0
Loss Label_70_45.tif,0.05
Loss Label_37_107.tif,0.09
Loss Label_6_37.tif,0
Loss Label_64_30.tif,0.3
Loss Label_22_65.tif,0
Loss Label_88_98.tif,0.08
Loss Label_139_114.tif,0.01
Loss Label_124_137.tif,0.01
Loss Label_114_28.tif,0.04
Loss Label_113_21.tif,0.21
Loss Label_33_7.tif,0.3
Loss Label_102_109.tif,0.02
Loss Label_99_153.tif,0
Loss Label_27_113.tif,0
Loss Label_148_148.tif,0
Loss Label_63_39.tif,0.03
Loss Label_109_79.tif,0.07
Loss Label_31_19.tif,0.19
Loss Label_11_139.tif,0
Loss Label_6_121.tif,0.03
Loss Label_56_82.tif,0.06
Loss Label_79_61.tif,0.06
Loss Label_134_123.tif,0.11
Loss Label_129_100.tif,0.04
Loss Label_107_54.tif,0.05
Loss Label_81_94.tif,0.08
Loss Label_102_121.tif,0.03
Loss Label_1_16.tif,0
Loss Label_63_11.tif,0.05
Loss Label_25_44.tif,0.21
Loss Label_31_31.tif,0.32
Loss Label_109_51.tif,0.04
Loss Label_77_64.tif,0.04
Loss Label_58_87.tif,0.04
Loss Label_11_111.tif,0.03
Loss Label_6_109.tif,0.05
Loss Label_129_128.tif,0.05
Loss Label_141_29.tif,0
Loss Label_79_49.tif,0.56
Loss Label_112_135.tif,0
Loss Label_146_20.tif,0.01
Loss Label_100_75.tif,0.01
Loss Label_38_15.tif,0.04
Loss Label_96_2.tif,0.28
Loss Label_36_38.tif,0.71
Loss Label_64_18.tif,0.03
Loss Label_8_32.tif,0.2
Loss Label_22_59.tif,0.09
Loss Label_114_14.tif,0.04
Loss Label_86_89.tif,0.21
Loss Label_139_128.tif,0.02
Loss Label_8_26.tif,0
Loss Label_85_8.tif,0.55
Loss Label_100_61.tif,0.03
Loss Label_146_34.tif,0.01
Loss Label_112_121.tif,0.01
Loss Label_145_143.tif,0.02
Loss Label_148_19.tif,0
Loss Label_70_79.tif,0.08
Loss Label_58_93.tif,0.1
Loss Label_77_70.tif,0.07
Loss Label_109_45.tif,0.35
Loss Label_31_25.tif,0.22
Loss Label_11_105.tif,0.09
Loss Label_107_68.tif,0.01
Loss Label_102_135.tif,0.05
Loss Label_81_80.tif,0.04
Loss Label_118_3.tif,0.05
Loss Label_25_50.tif,0
Loss Label_77_125.tif,0.01
Loss Label_83_124.tif,0.06
Loss Label_125_20.tif,0.23
Loss Label_55_38.tif,0.23
Loss Label_96_73.tif,0.36
Loss Label_20_147.tif,0
Loss Label_131_55.tif,0.02
Loss Label_60_83.tif,0.02
Loss Label_2_84.tif,0.08
Loss Label_48_69.tif,0.03
Loss Label_115_149.tif,0.01
Loss Label_67_131.tif,0.01
Loss Label_93_130.tif,0.08
Loss Label_30_153.tif,0
Loss Label_46_44.tif,0.23
Loss Label_138_71.tif,0.01
Loss Label_117_92.tif,0.17
Loss Label_14_64.tif,0.16
Loss Label_52_31.tif,0.72
Loss Label_122_29.tif,0.26
Loss Label_52_25.tif,0.62
Loss Label_14_70.tif,0.02
Loss Label_136_48.tif,0
Loss Label_5_99.tif,0.01
Loss Label_67_125.tif,0.13
Loss Label_93_124.tif,0.09
Loss Label_30_147.tif,0.02
Loss Label_19_9.tif,0.21
Loss Label_117_86.tif,0.02
Loss Label_138_65.tif,0
Loss Label_46_50.tif,0.1
Loss Label_41_59.tif,0.05
Loss Label_82_12.tif,0.24
Loss Label_69_0.tif,0.06
Loss Label_0_6.tif,0.03
Loss Label_60_97.tif,0.02
Loss Label_131_41.tif,0.15
Loss Label_2_90.tif,0.01
Loss Label_77_131.tif,0.11
Loss Label_83_130.tif,0.03
Loss Label_105_149.tif,0.01
Loss Label_125_34.tif,0.41
Loss Label_13_79.tif,0.05
Loss Label_96_67.tif,0.01
Loss Label_20_153.tif,0.07
Loss Label_16_151.tif,0.4
Loss Label_41_71.tif,0.01
Loss Label_131_69.tif,0.14
Loss Label_89_5.tif,0.53
Loss Label_41_133.tif,0.1
Loss Label_1_149.tif,0.06
Loss Label_77_119.tif,0.12
Loss Label_83_118.tif,0.03
Loss Label_98_62.tif,0.02
Loss Label_118_142.tif,0.07
Loss Label_142_87.tif,0.01
Loss Label_13_51.tif,0.17
Loss Label_14_58.tif,0.07
Loss Label_91_46.tif,0.21
Loss Label_51_127.tif,0.02
Loss Label_122_15.tif,0.07
Loss Label_35_96.tif,0.28
Loss Label_48_55.tif,0.51
Loss Label_108_156.tif,0.02
Loss Label_136_60.tif,0.01
Loss Label_121_7.tif,0.36
Loss Label_119_83.tif,0.09
Loss Label_142_117.tif,0
Loss Label_46_78.tif,0.06
Loss Label_85_33.tif,0.21
Loss Label_119_97.tif,0.15
Loss Label_136_74.tif,0.02
Loss Label_108_142.tif,0.06
Loss Label_48_41.tif,0.5
Loss Label_67_119.tif,0.03
Loss Label_93_118.tif,0
Loss Label_138_59.tif,0.02
Loss Label_142_103.tif,0.08
Loss Label_85_27.tif,0.65
Loss Label_107_4.tif,0
Loss Label_52_19.tif,0.07
Loss Label_91_52.tif,0.53
Loss Label_51_133.tif,0.07
Loss Label_35_82.tif,0.19
Loss Label_118_156.tif,0.14
Loss Label_98_76.tif,0.03
Loss Label_13_45.tif,0
Loss Label_142_93.tif,0.03
Loss Label_55_10.tif,0.19
Loss Label_16_145.tif,0.2
Loss Label_142_4.tif,0.08
Loss Label_41_65.tif,0.07
Loss Label_41_127.tif,0.07
Loss Label_60_40.tif,0.23
Loss Label_26_15.tif,0.03
Loss Label_131_96.tif,0.01
Loss Label_36_102.tif,0.02
Loss Label_2_47.tif,0
Loss Label_88_142.tif,0.1
